date,StraitTimes
11/3/2016,3780.042442
11/4/2016,3762.136174
11/7/2016,3778.528504
11/8/2016,3805.011874
11/9/2016,3764.048852
11/10/2016,3823.837877
11/11/2016,3798.250936
11/14/2016,3761.363856
11/15/2016,3775.230961
11/16/2016,3770.425675
11/17/2016,3796.727749
11/18/2016,3830.697494
11/21/2016,3801.038769
11/22/2016,3808.499068
11/23/2016,3834.101674
11/24/2016,3839.538971
11/25/2016,3860.625714
11/28/2016,3881.300388
11/29/2016,3887.373849
11/30/2016,3920.96381
12/1/2016,3954.117249
12/2/2016,3941.684996
12/5/2016,3973.663354
12/6/2016,3981.855239
12/7/2016,3998.31432
12/8/2016,3996.995064
12/9/2016,3993.311438
12/12/2016,3987.983087
12/13/2016,3992.089604
12/14/2016,3990.504806
12/15/2016,3959.044372
12/16/2016,3968.619537
12/19/2016,3942.809752
12/20/2016,3940.41538
12/21/2016,3927.408415
12/22/2016,3900.794913
12/23/2016,3885.9284
12/27/2016,3905.836772
12/28/2016,3922.800732
12/29/2016,3910.420653
12/30/2016,3899.073238
1/3/2017,3923.715871
1/4/2017,3953.948039
1/5/2017,3998.38684
1/6/2017,4009.876582
1/9/2017,4035.471432
1/10/2017,4068.604931
1/11/2017,4061.731888
1/12/2017,4050.984928
1/13/2017,4094.394763
1/16/2017,4078.214163
1/17/2017,4077.736043
1/18/2017,4060.760178
1/19/2017,4071.579541
1/20/2017,4075.447931
1/23/2017,4094.940235
1/24/2017,4118.697094
1/25/2017,4116.617715
1/26/2017,4133.843493
1/27/2017,4151.557936
1/31/2017,4127.105722
2/1/2017,4155.128686
2/2/2017,4127.969699
2/3/2017,4125.058507
2/6/2017,4145.371942
2/7/2017,4165.344025
2/8/2017,4158.405783
2/9/2017,4176.627956
2/10/2017,4204.3255
2/13/2017,4219.571026
2/14/2017,4166.46334
2/15/2017,4188.181647
2/16/2017,4201.713383
2/17/2017,4216.577257
2/20/2017,4201.702671
2/21/2017,4198.315319
2/22/2017,4236.32555
2/23/2017,4257.178915
2/24/2017,4229.301319
2/27/2017,4217.897119
2/28/2017,4201.606021
3/1/2017,4237.088473
3/2/2017,4255.691002
3/3/2017,4236.514718
3/6/2017,4235.389978
3/7/2017,4247.494971
3/8/2017,4267.656891
3/9/2017,4231.762333
3/10/2017,4251.456412
3/13/2017,4270.172405
3/14/2017,4265.08178
3/15/2017,4265.429778
3/16/2017,4300.906203
3/17/2017,4308.870665
3/20/2017,4303.872007
3/21/2017,4294.178468
3/22/2017,4239.279035
3/23/2017,4251.165751
3/24/2017,4272.874506
3/27/2017,4251.090591
3/28/2017,4293.157341
3/29/2017,4329.520266
3/30/2017,4314.114747
3/31/2017,4316.661788
4/3/2017,4333.5224
4/4/2017,4322.034401
4/5/2017,4318.61719
4/6/2017,4317.30761
4/7/2017,4319.594365
4/10/2017,4325.282457
4/11/2017,4316.174085
4/12/2017,4331.475105
4/13/2017,4308.677445
4/17/2017,4267.067274
4/18/2017,4266.035166
4/19/2017,4250.729258
4/20/2017,4266.495454
4/21/2017,4269.155583
4/24/2017,4275.416266
4/25/2017,4304.910078
